Fichier;Titre_actuel;Auteur_actuel;Score;Confiance;Règles;Titre_corrigé;Auteur_corrigé
Princesse Maorie - Bernard Simonay.epub;Simonay, Bernard;Princesse Maorie;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Princesse Maorie;Simonay, Bernard
Comme neige - Colombe Boncenne.epub;Boncenne, Colombe;Comme neige;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Comme neige;Boncenne, Colombe
Azincourt - Bernard Cornwell.epub;Cornwell, Bernard;Azincourt;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Azincourt;Cornwell, Bernard
Son excellence - Naguib Mahfouz.epub;Mahfouz, Naguib;Son excellence;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Son excellence;Mahfouz, Naguib
Révolte sur la lune - Robert Heinlein.epub;Heinlein, Robert;Révolte sur la lune;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Révolte sur la lune;Heinlein, Robert
Père Serge, Le - Tolstoï.epub;Tolstoï;Père Serge, Le;50;PROBABLE;R3: Auteur se termine par article défini;Père Serge, Le;Tolstoï
Pygmy - Chuck Palahniuk.epub;Palahniuk, Chuck;Pygmy;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Pygmy;Palahniuk, Chuck
Noireclaire - Christian Bobin.epub;Bobin, Christian;Noireclaire;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Noireclaire;Bobin, Christian
Forrest Gump - Winston Groom.epub;Groom, Winston;Forrest Gump;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Forrest Gump;Groom, Winston
Au dieu inconnu - John Steinbeck.epub;Steinbeck, John;Au dieu inconnu;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Au dieu inconnu;Steinbeck, John
Terminus oasis - Lawrence Osborne.epub;Osborne, Lawrence;Terminus oasis;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Terminus oasis;Osborne, Lawrence
Funérarium - Brigitte Aubert.epub;Aubert, Brigitte;Funérarium;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Funérarium;Aubert, Brigitte
Considérations sur le homard - David Foster Wallace.epub;Wallace, David Foster;Considérations sur le homard;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Considérations sur le homard;Wallace, David Foster
Cinq ciels - Ron Carlson.epub;Carlson, Ron;Cinq ciels;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Cinq ciels;Carlson, Ron
Roissy - Tiffany Tavernier.epub;Tavernier, Tiffany;Roissy;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Roissy;Tavernier, Tiffany
Claire Militch - Ivan Sergeyevich Turgenev.epub;Turgenev, Ivan Sergeyevich;Claire Militch;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Claire Militch;Turgenev, Ivan Sergeyevich
Écritures, Les - Cavanna, François.epub;Écritures, Les;Cavanna, François;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Cavanna, François;Écritures, Les
aviateur et autres écrits, L' - Antoine de Saint-Exupéry.epub;de Saint-Exupéry, Antoine;aviateur et autres écrits, L';50;PROBABLE;R3: Auteur se termine par article défini;aviateur et autres écrits, L';de Saint-Exupéry, Antoine
Hazard et Fissile - Raymond Queneau.epub;Queneau, Raymond;Hazard et Fissile;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Hazard et Fissile;Queneau, Raymond
Hombre - Elmore Leonard.epub;Leonard, Elmore;Hombre;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Hombre;Leonard, Elmore
Baltus le lorrain - René Bazin.epub;Bazin, René;Baltus le lorrain;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Baltus le lorrain;Bazin, René
Birdy - William Wharton.epub;Wharton, William;Birdy;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Birdy;Wharton, William
Seppuku - Richard Collasse.epub;Collasse, Richard;Seppuku;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Seppuku;Collasse, Richard
Entre vos mains - Toni Morrison.epub;Morrison, Toni;Entre vos mains;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Entre vos mains;Morrison, Toni
CHAMPIONS, RECORDS ET DÉFAITES - Louis Hémon.epub;Hémon, Louis;CHAMPIONS, RECORDS ET DÉFAITES;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;CHAMPIONS, RECORDS ET DÉFAITES;Hémon, Louis
De sang-froid - Truman Capote.epub;Capote, Truman;De sang-froid;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;De sang-froid;Capote, Truman
Abraham et fils - Martin Winckler.epub;Winckler, Martin;Abraham et fils;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Abraham et fils;Winckler, Martin
Fortune de France - Robert Merle.epub;Merle, Robert;Fortune de France;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Fortune de France;Merle, Robert
Dr. Bloodmoney - Philip K. Dick.epub;Dick, Philip K.;Dr. Bloodmoney;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Dr. Bloodmoney;Dick, Philip K.
Lionne du boulevard, La - Alexandra Lapierre.epub;Alexandra Lapierre;Lionne du boulevard, La;50;PROBABLE;R3: Auteur se termine par article défini;Lionne du boulevard, La;Alexandra Lapierre
Frère d'âme - David Diop.epub;Diop, David;Frère d'âme;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Frère d'âme;Diop, David
Belgravia - Julian Fellowes.epub;Fellowes, Julian;Belgravia;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Belgravia;Fellowes, Julian
Ada - Masaki Yamada.epub;Yamada, Masaki;Ada;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Ada;Yamada, Masaki
China Dream - Ma Jian.epub;Jian, Ma;China Dream;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;China Dream;Jian, Ma
Chien blanc - Romain Gary.epub;Gary, Romain;Chien blanc;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Chien blanc;Gary, Romain
Tangvald - Olivier Kemeid.epub;Kemeid, Olivier;Tangvald;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Tangvald;Kemeid, Olivier
Bas les cœurs ! - Anarchistes - Georges Darien.epub;Darien, Georges;Anarchistes;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Anarchistes;Darien, Georges
Paname Underground - Johann Zarca.epub;Zarca, Johann;Paname Underground;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Paname Underground;Zarca, Johann
Mauvaise foi - Marie Laberge.epub;Laberge, Marie;Mauvaise foi;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Mauvaise foi;Laberge, Marie
Tueur sans gages - Eugène Ionesco.epub;Ionesco, Eugène;Tueur sans gages;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Tueur sans gages;Ionesco, Eugène
Impossible ici - Sinclair Lewis.epub;Lewis, Sinclair;Impossible ici;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Impossible ici;Lewis, Sinclair
Qui nous affame - Daniel Estulin.epub;Estulin, Daniel;Qui nous affame;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Qui nous affame;Estulin, Daniel
Jeux interdits - François Boyer.epub;Boyer, François;Jeux interdits;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Jeux interdits;Boyer, François
Lanzarote - Michel Houellebecq.epub;Houellebecq, Michel;Lanzarote;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Lanzarote;Houellebecq, Michel
Après Anna - Alex Lake.epub;Lake, Alex;Après Anna;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Après Anna;Lake, Alex
Fabrication De L'Information - Florence Aubenas, La - Auteur inconnu.epub;inconnu, Auteur;Florence Aubenas, La;50;PROBABLE;R3: Auteur se termine par article défini;Florence Aubenas, La;inconnu, Auteur
Underground Railroad - Colson Whitehead.epub;Whitehead, Colson;Underground Railroad;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Underground Railroad;Whitehead, Colson
Vérité et existence - Jean-Paul Sartre.epub;Sartre, Jean-Paul;Vérité et existence;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Vérité et existence;Sartre, Jean-Paul
Loin de Rueil - Raymond Queneau.epub;Queneau, Raymond;Loin de Rueil;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Loin de Rueil;Queneau, Raymond
Ce coeur changeant - Agnès Desarthe.epub;Desarthe, Agnès;Ce coeur changeant;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Ce coeur changeant;Desarthe, Agnès
Crime et châtiment - Fédor Mikhaïlivitch Dostoïevski.epub;Dostoïevski, Fédor Mikhaïlivitch;Crime et châtiment;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Crime et châtiment;Dostoïevski, Fédor Mikhaïlivitch
Je vous écris - Mathieu Lindon.epub;Lindon, Mathieu;Je vous écris;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Je vous écris;Lindon, Mathieu
Mauvaise fille - Justine Levy.epub;Levy, Justine;Mauvaise fille;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Mauvaise fille;Levy, Justine
En toute franchise - Richard Ford.epub;Ford, Richard;En toute franchise;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;En toute franchise;Ford, Richard
Partir - Tahar Ben Jelloun.epub;Jelloun, Tahar Ben;Partir;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Partir;Jelloun, Tahar Ben
Chasseurs de chevelures, Les - Thomas (Capitaine) Mayne-Reid.epub;Mayne-Reid, Thomas (Capitaine);Chasseurs de chevelures, Les;50;PROBABLE;R3: Auteur se termine par article défini;Chasseurs de chevelures, Les;Mayne-Reid, Thomas (Capitaine)
Mes Prisons - Paul Verlaine.epub;Verlaine, Paul;Mes Prisons;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Mes Prisons;Verlaine, Paul
Ulysse from Bagdad - Éric-Emmanuel Schmitt.epub;Schmitt, Éric-Emmanuel;Ulysse from Bagdad;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Ulysse from Bagdad;Schmitt, Éric-Emmanuel
Persuasion - Jane Austen.epub;Austen, Jane;Persuasion;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Persuasion;Austen, Jane
Molécules - François Bégaudeau.epub;Bégaudeau, François;Molécules;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Molécules;Bégaudeau, François
Pauvre Lise, La - Karamzine.epub;Karamzine;Pauvre Lise, La;50;PROBABLE;R3: Auteur se termine par article défini;Pauvre Lise, La;Karamzine
Hôtel Iris - Yôko Ogawa.epub;Ogawa, Yôko;Hôtel Iris;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Hôtel Iris;Ogawa, Yôko
Fermina Marquez - Valery Larbaud.epub;Larbaud, Valery;Fermina Marquez;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Fermina Marquez;Larbaud, Valery
Mon frère Yves - Pierre Loti.epub;Loti, Pierre;Mon frère Yves;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Mon frère Yves;Loti, Pierre
Iboy - Kévin Brooks.epub;Brooks, Kévin;Iboy;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Iboy;Brooks, Kévin
Paris - Brest - Tanguy Viel.epub;Viel, Tanguy;Brest;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Brest;Viel, Tanguy
Je, François Villon - Jean Teulé.epub;Teulé, Jean;Je, François Villon;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Je, François Villon;Teulé, Jean
Marcof Le Malouin - Ernest Capendu.epub;Capendu, Ernest;Marcof Le Malouin;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Marcof Le Malouin;Capendu, Ernest
Machine volante, La - Javier Tomeo.epub;Les inrockuptibles;Machine volante, La;50;PROBABLE;R3: Auteur se termine par article défini;Machine volante, La;Les inrockuptibles
Basketball diaries - Jim Carroll.epub;Carroll, Jim;Basketball diaries;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Basketball diaries;Carroll, Jim
Penser-Classer - Georges Perec.epub;Perec, Georges;Penser-Classer;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Penser-Classer;Perec, Georges
deux poètes, Les - Honoré de Balzac.epub;de Balzac, Honoré;deux poètes, Les;50;PROBABLE;R3: Auteur se termine par article défini;deux poètes, Les;de Balzac, Honoré
Equateur - Antonin Varenne.epub;Varenne, Antonin;Equateur;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Equateur;Varenne, Antonin
Mauvaise passe - Karin Slaughter.epub;Slaughter, Karin;Mauvaise passe;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Mauvaise passe;Slaughter, Karin
Occupation - Annie Ernaux, L' - Biographies.epub;Biographies;Annie Ernaux, L';50;PROBABLE;R3: Auteur se termine par article défini;Annie Ernaux, L';Biographies
Octaèdre - Julio Cortàzar.epub;Cortàzar, Julio;Octaèdre;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Octaèdre;Cortàzar, Julio
parole contraire, La - Erri de Luca.epub;de Luca, Erri;parole contraire, La;50;PROBABLE;R3: Auteur se termine par article défini;parole contraire, La;de Luca, Erri
Karpathia - Mathias Menegoz.epub;Menegoz, Mathias;Karpathia;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Karpathia;Menegoz, Mathias
Trois guinées - Virginia Woolf.epub;Woolf, Virginia;Trois guinées;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Trois guinées;Woolf, Virginia
rapport Gabriel, Le - Jean d'Ormesson.epub;d'Ormesson, Jean;rapport Gabriel, Le;50;PROBABLE;R3: Auteur se termine par article défini;rapport Gabriel, Le;d'Ormesson, Jean
Bonne élève - Paula Porroni.epub;Porroni, Paula;Bonne élève;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Bonne élève;Porroni, Paula
Spinoza de la rue du marché - Isaac Bashevis Singer.epub;Singer, Isaac Bashevis;Spinoza de la rue du marché;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Spinoza de la rue du marché;Singer, Isaac Bashevis
Novak et son Ai-Phone - Alain Damasio.epub;Damasio, Alain;Novak et son Ai-Phone;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Novak et son Ai-Phone;Damasio, Alain
Lector in fabula - Umberto Eco.epub;Eco, Umberto;Lector in fabula;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Lector in fabula;Eco, Umberto
Âmes - Tristan Garcia.epub;Garcia, Tristan;Âmes;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Âmes;Garcia, Tristan
Fantôme d’orient - Pierre Loti.epub;Loti, Pierre;Fantôme d’orient;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Fantôme d’orient;Loti, Pierre
Espionne du grand Lama, L' - Gustave Le Rouge.epub;Le Rouge, Gustave;Espionne du grand Lama, L';50;PROBABLE;R3: Auteur se termine par article défini;Espionne du grand Lama, L';Le Rouge, Gustave
Fortune Carree - Joseph Kessel.epub;Kessel, Joseph;Fortune Carree;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Fortune Carree;Kessel, Joseph
Carmen - Prosper Mérimée.epub;Mérimée, Prosper;Carmen;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Carmen;Mérimée, Prosper
Choix de texte - Alfred Jarry.epub;Jarry, Alfred;Choix de texte;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Choix de texte;Jarry, Alfred
Exercice d'abandon - Catherine Guillebaud.epub;Guillebaud, Catherine;Exercice d'abandon;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Exercice d'abandon;Guillebaud, Catherine
Triptyque - Karin Slaughter.epub;Slaughter, Karin;Triptyque;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Triptyque;Slaughter, Karin
Sourires de loup - Zadie Smith.epub;Smith, Zadie;Sourires de loup;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Sourires de loup;Smith, Zadie
Urgences et sentiments - Kristof Magnusson.epub;Magnusson, Kristof;Urgences et sentiments;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Urgences et sentiments;Magnusson, Kristof
Tout est sous contrôle - Hugh Laurie.epub;Laurie, Hugh;Tout est sous contrôle;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Tout est sous contrôle;Laurie, Hugh
Service clientèle - Benoît Duteurtre.epub;Duteurtre, Benoît;Service clientèle;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Service clientèle;Duteurtre, Benoît
Acide sulfurique - Amélie Nothomb.epub;Nothomb, Amélie;Acide sulfurique;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Acide sulfurique;Nothomb, Amélie
Dark horse - Craig Johnson.epub;Johnson, Craig;Dark horse;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Dark horse;Johnson, Craig
Entrez dans la danse - Jean Teulé.epub;Teulé, Jean;Entrez dans la danse;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Entrez dans la danse;Teulé, Jean
Gardien du phare, Le - Catherine Hermary-Vieille.epub;Hermary-Vieille, Catherine;Gardien du phare, Le;50;PROBABLE;R3: Auteur se termine par article défini;Gardien du phare, Le;Hermary-Vieille, Catherine
Anges et démons - Dan Brown.epub;Brown, Dan;Anges et démons;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Anges et démons;Brown, Dan
Moby Dick - Herman Melville.epub;Melville, Herman;Moby Dick;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Moby Dick;Melville, Herman
Coup pour coup - Jack London.epub;London, Jack;Coup pour coup;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Coup pour coup;London, Jack
En Un Combat Douteux - John Steinbeck.epub;Steinbeck, John;En Un Combat Douteux;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;En Un Combat Douteux;Steinbeck, John
Piège nuptial - Douglas Kennedy.epub;Kennedy, Douglas;Piège nuptial;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Piège nuptial;Kennedy, Douglas
Grand Meaulnes, Le - Alain-Fournier.epub;Alain-Fournier;Grand Meaulnes, Le;50;PROBABLE;R3: Auteur se termine par article défini;Grand Meaulnes, Le;Alain-Fournier
Gabriela, Girofle et Cannelle - Jorge Amado.epub;Amado, Jorge;Gabriela, Girofle et Cannelle;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Gabriela, Girofle et Cannelle;Amado, Jorge
A la recherche du temps perdu - Tome IV - Sodome et Gomorrhe - Marcel Proust.epub;Proust, Marcel;Sodome et Gomorrhe;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Sodome et Gomorrhe;Proust, Marcel
Galadio - Didier Daeninckx.epub;Daeninckx, Didier;Galadio;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Galadio;Daeninckx, Didier
Cassandra - Todd Robinson.epub;Robinson, Todd;Cassandra;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Cassandra;Robinson, Todd
Fœtus-party - Pierre Pelot.epub;Pelot, Pierre;Fœtus-party;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Fœtus-party;Pelot, Pierre
LETTRE AU PÈRE - Franz Kafka.epub;Kafka, Franz;LETTRE AU PÈRE;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;LETTRE AU PÈRE;Kafka, Franz
Coups de sang - François Cavanna.epub;Cavanna, François;Coups de sang;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Coups de sang;Cavanna, François
Morella - Edgar Allan Poe.epub;Poe, Edgar Allan;Morella;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Morella;Poe, Edgar Allan
Transatlantic - McCann Colum.epub;Colum, McCann;Transatlantic;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Transatlantic;Colum, McCann
Ma mère du Nord - Jean-Louis Fournier.epub;Fournier, Jean-Louis;Ma mère du Nord;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Ma mère du Nord;Fournier, Jean-Louis
Crazy cock - Henry Miller.epub;Miller, Henry;Crazy cock;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Crazy cock;Miller, Henry
Macbett - Eugène Ionesco.epub;Ionesco, Eugène;Macbett;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Macbett;Ionesco, Eugène
régime de Vichy _Que sais-je_ - Henri Rousso.docx), Le - Administrateur.epub;Administrateur;Henri Rousso.docx), Le;50;PROBABLE;R3: Auteur se termine par article défini;Henri Rousso.docx), Le;Administrateur
Effondrement des idoles, L' - Rozanov.epub;Rozanov;Effondrement des idoles, L';50;PROBABLE;R3: Auteur se termine par article défini;Effondrement des idoles, L';Rozanov
Palomar - Italo Calvino.epub;Calvino, Italo;Palomar;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Palomar;Calvino, Italo
Église, L' - Louis-Ferdinand Céline.epub;Louis-Ferdinand Céline;Église, L';50;PROBABLE;R3: Auteur se termine par article défini;Église, L';Louis-Ferdinand Céline
Colomb de la lune - René Barjavel.epub;Barjavel, René;Colomb de la lune;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Colomb de la lune;Barjavel, René
Indigo Blues - Robert Crais.epub;Crais, Robert;Indigo Blues;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Indigo Blues;Crais, Robert
Pékin pirate - Xu Zechen.epub;Zechen, Xu;Pékin pirate;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Pékin pirate;Zechen, Xu
Nos gloires secrètes - Tonino Benacquista.epub;Benacquista, Tonino;Nos gloires secrètes;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Nos gloires secrètes;Benacquista, Tonino
Liberté conditionnelle - Akira Yoshimura.epub;Yoshimura, Akira;Liberté conditionnelle;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Liberté conditionnelle;Yoshimura, Akira
Ronce-Rose - Éric Chevillard.epub;Chevillard, Éric;Ronce-Rose;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Ronce-Rose;Chevillard, Éric
Correspondance - Marcel Proust.epub;Proust, Marcel;Correspondance;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Correspondance;Proust, Marcel
Obscurité, L' - Jaccottet, Philippe.epub;Obscurité, L';Jaccottet, Philippe;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Jaccottet, Philippe;Obscurité, L'
Eux - Joyce Carol Oates.epub;Oates, Joyce Carol;Eux;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Eux;Oates, Joyce Carol
Oreiller D'Herbes - Sôseki Natsume.epub;Natsume, Sôseki;Oreiller D'Herbes;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Oreiller D'Herbes;Natsume, Sôseki
Ombres chinoises - Lisa See.epub;See, Lisa;Ombres chinoises;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Ombres chinoises;See, Lisa
Compte à rebours - Alan Weisman.epub;Weisman, Alan;Compte à rebours;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Compte à rebours;Weisman, Alan
