Fichier;Titre_actuel;Auteur_actuel;Score;Confiance;Règles;Titre_corrigé;Auteur_corrigé
Reine Sanglante, La - Michel Zévaco.epub;Zévaco, Michel;Reine Sanglante, La;290;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Article défini en fin d'AUTEUR | Nom d'auteur connu 'Zévaco' dans TITRE;Reine Sanglante, La;Zévaco, Michel
Traversee De La Mangrove (Francophone) by Maryse Conde (1989-06-01) - Maryse Conde.epub;Conde, Maryse;Traversee De La Mangrove (Francophone) by Maryse Conde (1989-06-01);150;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard | Chiffres dans AUTEUR;Traversee De La Mangrove (Francophone) by Maryse Conde (1989-06-01);Conde, Maryse
Providence - Valérie Tong Cuong.epub;Cuong, Valérie Tong;Providence;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Providence;Cuong, Valérie Tong
Fantastique Maître Renard - Roald Dahl.epub;Dahl, Roald;Fantastique Maître Renard;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Dahl' dans TITRE;Fantastique Maître Renard;Dahl, Roald
Ballade pour Leroy - Willy Vlautin.epub;Vlautin, Willy;Ballade pour Leroy;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Ballade pour Leroy;Vlautin, Willy
Chez les anges - Marian Keyes.epub;Keyes, Marian;Chez les anges;170;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Keyes' dans TITRE;Chez les anges;Keyes, Marian
Sophistes, Les - Romeyer Dherbey Gilbert.epub;Gilbert, Romeyer Dherbey;Sophistes, Les;130;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Article défini en fin d'AUTEUR;Sophistes, Les;Gilbert, Romeyer Dherbey
Chien-Loup (LITTERATURE FRA) (French Edition) - Serge Joncour.epub;Joncour, Serge;Chien-Loup (LITTERATURE FRA) (French Edition);270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Joncour' dans TITRE;Chien-Loup (LITTERATURE FRA) (French Edition);Joncour, Serge
The Nun - René Bazin.epub;Bazin, René;The Nun;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Bazin' dans TITRE;The Nun;Bazin, René
Coelho,Paulo [] Guerrier de lumière - Volume 3 (2008) french.zzz.epub;Coelho,Paulo;Guerrier de lumière - Volume 3;170;CERTAIN;Auteur n'est pas au format standard | Chiffres dans AUTEUR | Mots-clés de titre dans AUTEUR | Nom d'auteur connu 'Coelho' dans TITRE;Guerrier de lumière - Volume 3;Coelho,Paulo
Qu'est-ce que la littérature _ - Jean-Paul Sartre.epub;Sartre, Jean-Paul;Qu'est-ce que la littérature _;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Sartre' dans TITRE;Qu'est-ce que la littérature _;Sartre, Jean-Paul
Capitaine Conan - Roger Vercel.epub;Vercel, Roger;Capitaine Conan;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Capitaine Conan;Vercel, Roger
Brave Soldat Chveik, Le - Jaroslav Hasek.epub;Hasek, Jaroslav;Brave Soldat Chveik, Le;130;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Article défini en fin d'AUTEUR;Brave Soldat Chveik, Le;Hasek, Jaroslav
Extrême urgence - Michael Crichton.epub;Crichton, Michael;Extrême urgence;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Crichton' dans TITRE;Extrême urgence;Crichton, Michael
Simmons,Dan [Les cantos d'Hypérion-05] Endymion - Tome 1 (1995) french.Alex.epub;Simmons,Dan;Endymion - Tome 1;110;CERTAIN;Auteur n'est pas au format standard | Chiffres dans AUTEUR | Mots-clés de titre dans AUTEUR;Endymion - Tome 1;Simmons,Dan
Baby Jane - Sofi Oksanen.epub;Oksanen, Sofi;Baby Jane;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Baby Jane;Oksanen, Sofi
Père et fils - Larry Brown.epub;Brown, Larry;Père et fils;170;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Brown' dans TITRE;Père et fils;Brown, Larry
Monologues du vagin, Les - Eve Ensler.epub;Ensler, Eve;Monologues du vagin, Les;130;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Article défini en fin d'AUTEUR;Monologues du vagin, Les;Ensler, Eve
Buridan, le héros de la tour Nesle - Michel Zévaco.epub;Zévaco, Michel;Buridan, le héros de la tour Nesle;240;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Nom d'auteur connu 'Zévaco' dans TITRE;Buridan, le héros de la tour Nesle;Zévaco, Michel
Mascarade - Ray Celestin.epub;Celestin, Ray;Mascarade;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Mascarade;Celestin, Ray
Motel blues - Bill Bryson.epub;Bryson, Bill;Motel blues;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Bryson' dans TITRE;Motel blues;Bryson, Bill
Arnaud,Georges-Jean [La compagnie des glaces-35] Train spécial pénitentiaire 34 (1988) Science-fiction .A.epub;Arnaud,Georges-Jean;Train spécial pénitentiaire 34;130;CERTAIN;Auteur n'est pas au format standard | Chiffres dans AUTEUR | Nom d'auteur connu 'Arnaud' dans TITRE;Train spécial pénitentiaire 34;Arnaud,Georges-Jean
Zombi - Joyce Carol Oates.epub;Oates, Joyce Carol;Zombi;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Oates' dans TITRE;Zombi;Oates, Joyce Carol
Cages flottantes - Premières Aventures de Chéri-Bibi - Tome I, Les - Gaston Leroux.epub;Leroux, Gaston;Tome I, Les;330;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Article défini en fin d'AUTEUR | Mots-clés de titre dans AUTEUR | Nom d'auteur connu 'Leroux' dans TITRE;Tome I, Les;Leroux, Gaston
Baise-moi - Virginie Despentes.epub;Despentes, Virginie;Baise-moi;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Despentes' dans TITRE;Baise-moi;Despentes, Virginie
Grant County 04 Indélébile - Karin Slaughter.epub;Slaughter, Karin;Grant County 04 Indélébile;150;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard | Chiffres dans AUTEUR;Grant County 04 Indélébile;Slaughter, Karin
Barrage sur le Nil - Christian Jacq.epub;Jacq, Christian;Barrage sur le Nil;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Barrage sur le Nil;Jacq, Christian
Chine en folie, La - Albert Londres.epub;Londres, Albert;Chine en folie, La;130;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Article défini en fin d'AUTEUR;Chine en folie, La;Londres, Albert
Mademoiselle de la Ferté - Pierre Benoit.epub;Benoit, Pierre;Mademoiselle de la Ferté;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Mademoiselle de la Ferté;Benoit, Pierre
Morwyn_ The Vengeance of God - John Cowper Powys.epub;Powys, John Cowper;Morwyn_ The Vengeance of God;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Morwyn_ The Vengeance of God;Powys, John Cowper
Bagages perdus - Jordi Punti.epub;Punti, Jordi;Bagages perdus;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Bagages perdus;Punti, Jordi
Mr Vertigo - Paul Auster.epub;Auster, Paul;Mr Vertigo;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Auster' dans TITRE;Mr Vertigo;Auster, Paul
Hadji Mourad et Deux hussards - TOLSTOI Leon.epub;Leon, TOLSTOI;Hadji Mourad et Deux hussards;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Leon' dans TITRE;Hadji Mourad et Deux hussards;Leon, TOLSTOI
C'était bien - Jean D' Ormesson.epub;Ormesson, Jean D';C'était bien;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Ormesson' dans TITRE;C'était bien;Ormesson, Jean D'
Fille du froid, La - Rupert Thomson.epub;Thomson, Rupert;Fille du froid, La;130;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Article défini en fin d'AUTEUR;Fille du froid, La;Thomson, Rupert
Watch Dogs_ Dark Clouds - John Shirley.epub;Shirley, John;Watch Dogs_ Dark Clouds;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Watch Dogs_ Dark Clouds;Shirley, John
Arsène Lupin gentleman-cambrioleur_ Le collier de la Reine - Maurice Leblanc.epub;Leblanc, Maurice;Arsène Lupin gentleman-cambrioleur_ Le collier de la Reine;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Leblanc' dans TITRE;Arsène Lupin gentleman-cambrioleur_ Le collier de la Reine;Leblanc, Maurice
Autre Vue, L' - Georges Eekhoud.epub;Eekhoud, Georges;Autre Vue, L';290;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Article défini en fin d'AUTEUR | Nom d'auteur connu 'Eekhoud' dans TITRE;Autre Vue, L';Eekhoud, Georges
Paradis sur mesure - Bernard Werber.epub;Werber, Bernard;Paradis sur mesure;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Werber' dans TITRE;Paradis sur mesure;Werber, Bernard
Décombres Flamboyants - Tom Lanoye.epub;Lanoye, Tom;Décombres Flamboyants;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Décombres Flamboyants;Lanoye, Tom
Corbehaut - Félix Vallotton.epub;Vallotton, Félix;Corbehaut;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Vallotton' dans TITRE;Corbehaut;Vallotton, Félix
Cry Father - Benjamin Whitmer.epub;Whitmer, Benjamin;Cry Father;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Cry Father;Whitmer, Benjamin
Melite, ou Les fausses lettres. Piece comique - Pierre Corneille.epub;Corneille, Pierre;Melite, ou Les fausses lettres. Piece comique;240;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Nom d'auteur connu 'Corneille' dans TITRE;Melite, ou Les fausses lettres. Piece comique;Corneille, Pierre
Quartier perdu - Patrick Modiano.epub;Modiano, Patrick;Quartier perdu;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Modiano' dans TITRE;Quartier perdu;Modiano, Patrick
King,Stephen [] Dome -2 (2009) french.Alex.epub;King,Stephen;Dome -2;130;CERTAIN;Auteur n'est pas au format standard | Chiffres dans AUTEUR | Nom d'auteur connu 'King' dans TITRE;Dome -2;King,Stephen
Madone de l'avenir, La - Henry James.epub;James, Henry;Madone de l'avenir, La;290;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Article défini en fin d'AUTEUR | Nom d'auteur connu 'James' dans TITRE;Madone de l'avenir, La;James, Henry
Sarah Thornhill - Kate Grenville.epub;Grenville, Kate;Sarah Thornhill;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Sarah Thornhill;Grenville, Kate
Irma Gilquin - Charles Barbara.epub;Barbara, Charles;Irma Gilquin;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Barbara' dans TITRE;Irma Gilquin;Barbara, Charles
Cook,Glen [Compagnie noire-3-Livres de la pierre scintillante-2] Elle est les ténèbres - Partie 2 (1997) french.zzz.epub;Cook,Glen;Elle est les ténèbres - Partie 2;170;CERTAIN;Auteur n'est pas au format standard | Chiffres dans AUTEUR | Mots-clés de titre dans AUTEUR | Nom d'auteur connu 'Cook' dans TITRE;Elle est les ténèbres - Partie 2;Cook,Glen
Lutteurs immobiles, Les - Serge Brussolo.epub;Brussolo, Serge;Lutteurs immobiles, Les;290;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Article défini en fin d'AUTEUR | Nom d'auteur connu 'Brussolo' dans TITRE;Lutteurs immobiles, Les;Brussolo, Serge
Frères sorcières - Antoine Volodine.epub;Volodine, Antoine;Frères sorcières;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Volodine' dans TITRE;Frères sorcières;Volodine, Antoine
Lettre à un jeune artiste - Hermann Hesse.epub;Hesse, Hermann;Lettre à un jeune artiste;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Hesse' dans TITRE;Lettre à un jeune artiste;Hesse, Hermann
Arrête avec tes mensonges - Philippe Besson.epub;Besson, Philippe;Arrête avec tes mensonges;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Besson' dans TITRE;Arrête avec tes mensonges;Besson, Philippe
Leçons de conduite - Anne Tyler.epub;Tyler, Anne;Leçons de conduite;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Leçons de conduite;Tyler, Anne
Mystères du peuple - Tome II, Les - Eugène Sue.epub;Sue, Eugène;Tome II, Les;330;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Article défini en fin d'AUTEUR | Mots-clés de titre dans AUTEUR | Nom d'auteur connu 'Sue' dans TITRE;Tome II, Les;Sue, Eugène
Satan à Goray - Isaac Bashevis Singer.epub;Singer, Isaac Bashevis;Satan à Goray;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Singer' dans TITRE;Satan à Goray;Singer, Isaac Bashevis
Amok ou le Fou de Malaisie - Stefan Zweig.epub;Zweig, Stefan;Amok ou le Fou de Malaisie;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Zweig' dans TITRE;Amok ou le Fou de Malaisie;Zweig, Stefan
Idiot de la famille (Tome 1) - Gustave Flaubert de 1821 à 1857, L' - Jean-Paul Sartre.epub;Sartre, Jean-Paul;Gustave Flaubert de 1821 à 1857, L';330;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Article défini en fin d'AUTEUR | Chiffres dans AUTEUR | Nom d'auteur connu 'Sartre' dans TITRE;Gustave Flaubert de 1821 à 1857, L';Sartre, Jean-Paul
Et puis - Sôseki Natsume.epub;Natsume, Sôseki;Et puis;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Natsume' dans TITRE;Et puis;Natsume, Sôseki
Cinquième témoin, Le - Michael Connelly.epub;Connelly, Michael;Cinquième témoin, Le;290;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Article défini en fin d'AUTEUR | Nom d'auteur connu 'Connelly' dans TITRE;Cinquième témoin, Le;Connelly, Michael
Danse avec les truites - John Gierach.epub;Gierach, John;Danse avec les truites;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Danse avec les truites;Gierach, John
Lire Aux Cabinets, Precede De Ils Etaient Vivants ET Ils M'Ont Parle - Henry Miller.epub;Miller, Henry;Lire Aux Cabinets, Precede De Ils Etaient Vivants ET Ils M'Ont Parle;240;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Nom d'auteur connu 'Miller' dans TITRE;Lire Aux Cabinets, Precede De Ils Etaient Vivants ET Ils M'Ont Parle;Miller, Henry
Vivre vite - Philippe Besson.epub;Besson, Philippe;Vivre vite;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Besson' dans TITRE;Vivre vite;Besson, Philippe
Invitations Au Supplice - Vladimir Nabokov.epub;Nabokov, Vladimir;Invitations Au Supplice;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Nabokov' dans TITRE;Invitations Au Supplice;Nabokov, Vladimir
Qui a tué Roger Ackroyd_ - Pierre Bayard.epub;Bayard, Pierre;Qui a tué Roger Ackroyd_;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Bayard' dans TITRE;Qui a tué Roger Ackroyd_;Bayard, Pierre
Kéraban le têtu (Entièrement Illustré) - Jules Verne.epub;Verne, Jules;Kéraban le têtu (Entièrement Illustré);270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Verne' dans TITRE;Kéraban le têtu (Entièrement Illustré);Verne, Jules
Collector - Olivier Bonnard.epub;Bonnard, Olivier;Collector;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Collector;Bonnard, Olivier
Molosses - Craig Johnson.epub;Johnson, Craig;Molosses;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Johnson' dans TITRE;Molosses;Johnson, Craig
Gilles-Éric SÉRALINI - Gilles-Eric Séralini.epub;Séralini, Gilles-Eric;Gilles-Éric SÉRALINI;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Gilles-Éric SÉRALINI;Séralini, Gilles-Eric
Conversation d'Eiros avec Charmion (low cost). Édition limitée - Edgar Allan Poe.epub;Poe, Edgar Allan;Conversation d'Eiros avec Charmion (low cost). Édition limitée;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Poe' dans TITRE;Conversation d'Eiros avec Charmion (low cost). Édition limitée;Poe, Edgar Allan
Carte du pendu_ Une enquête de Lincoln Rhyme, La - Jeffery Deaver.epub;Deaver, Jeffery;Carte du pendu_ Une enquête de Lincoln Rhyme, La;130;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Article défini en fin d'AUTEUR;Carte du pendu_ Une enquête de Lincoln Rhyme, La;Deaver, Jeffery
Corsaire triplex - Paul D' Ivoi.epub;Ivoi, Paul D';Corsaire triplex;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Corsaire triplex;Ivoi, Paul D'
Lettres à Emil - Henry Miller.epub;Miller, Henry;Lettres à Emil;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Miller' dans TITRE;Lettres à Emil;Miller, Henry
Pot-Bouille - Emile Zola.epub;Zola, Emile;Pot-Bouille;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Zola' dans TITRE;Pot-Bouille;Zola, Emile
