Fichier;Titre_actuel;Auteur_actuel;Score;Confiance;Règles;Titre_corrigé;Auteur_corrigé
Zola,Emile [] Son excellence Eugène Rougon.epub;Zola,Emile;Son excellence Eugène Rougon;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Zola' dans TITRE;Son excellence Eugène Rougon;Zola,Emile
Kelman,Judith [] Phobies.epub;Kelman,Judith;Phobies;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Kelman' dans TITRE;Phobies;Kelman,Judith
Zola,Emile [Les trois villes-3] Paris (1898) french.zzz.epub;Zola,Emile;Paris;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Zola' dans TITRE;Paris;Zola,Emile
Fisher,Catherine [Incarceron-1] Incarceron (2007) french.Alex.epub;Fisher,Catherine;Incarceron;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Fisher' dans TITRE;Incarceron;Fisher,Catherine
Baxter,Stephen [Les enfants de la destinée-02] Exultant (2004) french.zzz.epub;Baxter,Stephen;Exultant;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Baxter' dans TITRE;Exultant;Baxter,Stephen
Cole,Kresley [Les ombres de la nuit-04] Charmes (2007) french.Alex.epub;Cole,Kresley;Charmes;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Cole' dans TITRE;Charmes;Cole,Kresley
Brussolo,Serge [-027] Danger, parking miné ! (1986) Science-fiction .Z.epub;Brussolo,Serge;Danger, parking miné !;60;PROBABLE;Nom d'auteur connu 'Brussolo' dans TITRE;Danger, parking miné !;Brussolo,Serge
Halter,Marek [-17-La bible au féminin-1] Sarah (2003) french.Alex.epub;Halter,Marek;Sarah;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Halter' dans TITRE;Sarah;Halter,Marek
King,Stephen [] Simetierre (1983) french.Alex.epub;King,Stephen;Simetierre;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'King' dans TITRE;Simetierre;King,Stephen
Chattam,Maxime [Le cycle de l'homme-2] Prédateurs (2007) french.Alex.epub;Chattam,Maxime;Prédateurs;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Chattam' dans TITRE;Prédateurs;Chattam,Maxime
Christie,Agatha [Hercule poirot-29] Pension Vanilos (1955) french.Alex.epub;Christie,Agatha;Pension Vanilos;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Christie' dans TITRE;Pension Vanilos;Christie,Agatha
Sylvain,Dominique [Louise Morvan-02] Soeurs de sang (1996) french.zzz.epub;Sylvain,Dominique;Soeurs de sang;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Sylvain' dans TITRE;Soeurs de sang;Sylvain,Dominique
Martin,Christian [Les chroniques de P'Tite Tête-02] Combats brumeux (1991) french.feed.epub;Martin,Christian;Combats brumeux;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Martin' dans TITRE;Combats brumeux;Martin,Christian
Reichs,Kathy [-09] Meurtres au scalpel ou Entre deux os (2007) french.zzz.epub;Reichs,Kathy;Meurtres au scalpel ou Entre deux os;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Reichs' dans TITRE;Meurtres au scalpel ou Entre deux os;Reichs,Kathy
Dard,Frédéric [San-Antonio-056] Votez Berurier (1964) french.zzz.epub;Dard,Frédéric;Votez Berurier;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Dard' dans TITRE;Votez Berurier;Dard,Frédéric
King,Stephen [] Brume - La Faucheuse.epub;King,Stephen;Brume - La Faucheuse;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'King' dans TITRE;Brume - La Faucheuse;King,Stephen
Aubert,Brigitte [] Funérarium (2002) french.Alex.epub;Aubert,Brigitte;Funérarium;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Aubert' dans TITRE;Funérarium;Aubert,Brigitte
VICOMTE DE BRAGELONNE - Tome 4, LE - Alexandre Dumas.epub;Alexandre Dumas;Tome 4, LE;80;PROBABLE;Chiffres dans AUTEUR | Mots-clés de titre dans AUTEUR;Tome 4, LE;Alexandre Dumas
Balzac,Honoré de [-8-Etudes philosophiques-19] Maître Cornélius (1832) french.zzz.epub;Balzac,Honoré de;Maître Cornélius;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Balzac' dans TITRE;Maître Cornélius;Balzac,Honoré de
Verne,Jules [Voyages extraordinaires-28] Kéraban-le-Têtu (1883) french.zzz.epub;Verne,Jules;Kéraban-le-Têtu;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Verne' dans TITRE;Kéraban-le-Têtu;Verne,Jules
Baxter,Stephen [Les enfants de la destinée-2] Exultant (2004) french.zzz.epub;Baxter,Stephen;Exultant;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Baxter' dans TITRE;Exultant;Baxter,Stephen
arthur_conan_doyle-micah_clarke-tome_3_-_la_bataille_de_sedgemoor.epub;La Bataille de Sedgemoor;Arthur Conan Doyle-micah Clarke-tome 3;70;PROBABLE;Auteur n'est pas au format standard | Chiffres dans AUTEUR;Arthur Conan Doyle-micah Clarke-tome 3;La Bataille de Sedgemoor
Modiano,Patrick [-25] Dans le café de la jeunesse perdue (2007) french.zzz.epub;Modiano,Patrick;Dans le café de la jeunesse perdue;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Modiano' dans TITRE;Dans le café de la jeunesse perdue;Modiano,Patrick
Donald,Robyn [] Dans les bras du prince (.) french.zzz.epub;Donald,Robyn;Dans les bras du prince (.);90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Donald' dans TITRE;Dans les bras du prince (.);Donald,Robyn
Bradbury,Ray [8 nouvelles] Celui qui attend ..etc. (.) french.zzz.epub;Bradbury,Ray;Celui qui attend ..etc. (.);90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Bradbury' dans TITRE;Celui qui attend ..etc. (.);Bradbury,Ray
Barker,Clive [Livre de sang-03] Confessions d'un linceul.epub;Barker,Clive;Confessions d'un linceul;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Barker' dans TITRE;Confessions d'un linceul;Barker,Clive
Djian,Philippe [] Vengeances.epub;Djian,Philippe;Vengeances;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Djian' dans TITRE;Vengeances;Djian,Philippe
Reichs,Kathy [Temperance Brennan-07] Meurtres à la carte (2005) french.zzz.epub;Reichs,Kathy;Meurtres à la carte;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Reichs' dans TITRE;Meurtres à la carte;Reichs,Kathy
Feist,Raymond E. [La guerre de la faille-1] Magicien (1982) french.Alex.epub;Feist,Raymond E.;Magicien;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Feist' dans TITRE;Magicien;Feist,Raymond E.
Verne,Jules [Voyages extraordinaires-08] Autour de la lune (1869) french.zzz.epub;Verne,Jules;Autour de la lune;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Verne' dans TITRE;Autour de la lune;Verne,Jules
Proust,Marcel [A la recherche du temps perdu-09-10] Sodome et Gomorrhe (1922) french.zzz.epub;Proust,Marcel;Sodome et Gomorrhe;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Proust' dans TITRE;Sodome et Gomorrhe;Proust,Marcel
Pouy,Jean-Bernard [] Belle de Fontenay.epub;Pouy,Jean-Bernard;Belle de Fontenay;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Pouy' dans TITRE;Belle de Fontenay;Pouy,Jean-Bernard
Meyer,Stephenie [Désir interdit-3] Hésitation (2007) french.Alex.epub;Meyer,Stephenie;Hésitation;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Meyer' dans TITRE;Hésitation;Meyer,Stephenie
Roth,Philip [] Pastorale américaine.epub;Roth,Philip;Pastorale américaine;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Roth' dans TITRE;Pastorale américaine;Roth,Philip
Brin,David [Le cycle de l'élévation-02] Marée stellaire (1983) french.zzz.epub;Brin,David;Marée stellaire;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Brin' dans TITRE;Marée stellaire;Brin,David
Baxter,Stephen [Catastrophes-02] Arche (2009) french.Alex.epub;Baxter,Stephen;Arche;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Baxter' dans TITRE;Arche;Baxter,Stephen
Cooper,James Fenimore [] Lionel Lincoln, le siège de Boston (1825) french.zzz.epub;Cooper,James Fenimore;Lionel Lincoln, le siège de Boston;60;PROBABLE;Nom d'auteur connu 'Cooper' dans TITRE;Lionel Lincoln, le siège de Boston;Cooper,James Fenimore
Robson,Mark [L'oeil du dragon-4] Aurore (.) Fantasy,Jeunesse .Z.epub;Robson,Mark;Aurore (.);90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Robson' dans TITRE;Aurore (.);Robson,Mark
Stine,Robert L. [Chair de poule-020] Souhaits dangereux.epub;Stine,Robert L.;Souhaits dangereux;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Stine' dans TITRE;Souhaits dangereux;Stine,Robert L.
Roberts,Nora [Les trois soeurs-2] Douce Brianna.epub;Roberts,Nora;Douce Brianna;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Roberts' dans TITRE;Douce Brianna;Roberts,Nora
Colfer,Eoin [H2G2-6] Encore une chose... (2009) french.Alex.epub;Colfer,Eoin;Encore une chose...;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Colfer' dans TITRE;Encore une chose...;Colfer,Eoin
Baxter,Stephen [Cycle des Xeelees-03] Flux (1993) Science-fiction .Z.epub;Baxter,Stephen;Flux;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Baxter' dans TITRE;Flux;Baxter,Stephen
Teulé,Jean [-12] Mangez-le si vous voulez (2009) french.Alex.epub;Teulé,Jean;Mangez-le si vous voulez;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Teulé' dans TITRE;Mangez-le si vous voulez;Teulé,Jean
Dard,Frédéric [San-Antonio-hors série] Béru et ces dames (1967) french.zzz.epub;Dard,Frédéric;Béru et ces dames;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Dard' dans TITRE;Béru et ces dames;Dard,Frédéric
Silverberg,Robert [] Shadrak dans la fournaise (1976) french.Alex.epub;Silverberg,Robert;Shadrak dans la fournaise;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Silverberg' dans TITRE;Shadrak dans la fournaise;Silverberg,Robert
Zelazny,Roger [Princes d'Ambre-10] Prince du chaos (1991) french.Alex.epub;Zelazny,Roger;Prince du chaos;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Zelazny' dans TITRE;Prince du chaos;Zelazny,Roger
Guieu,Jimmy [-024-Jean Kariven-08] Nos ancêtres de l'avenir (1956) Science-fiction .Z.epub;Guieu,Jimmy;Nos ancêtres de l'avenir;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Guieu' dans TITRE;Nos ancêtres de l'avenir;Guieu,Jimmy
Asimov,Isaac [] Dangeureuse Callisto (1972) french.Alex.epub;Asimov,Isaac;Dangeureuse Callisto;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Asimov' dans TITRE;Dangeureuse Callisto;Asimov,Isaac
Farmer,Philip José [R-26] Rien ne brûle en enfer (1998) french.Alex.epub;Farmer,Philip José;Rien ne brûle en enfer;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Farmer' dans TITRE;Rien ne brûle en enfer;Farmer,Philip José
Pratchett,Terry [Les annales du disque-monde-05] Sourcellerie (1988) french.Alex.epub;Pratchett,Terry;Sourcellerie;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Pratchett' dans TITRE;Sourcellerie;Pratchett,Terry
Martin,Frédéric [] Je suis désolé pour vos plantes.epub;Martin,Frédéric;Je suis désolé pour vos plantes;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Martin' dans TITRE;Je suis désolé pour vos plantes;Martin,Frédéric
Simonay,Bernard [Cycle Phénix-2] Graal (1998) french.zzz.epub;Simonay,Bernard;Graal;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Simonay' dans TITRE;Graal;Simonay,Bernard
Djian,Philippe [] Zone érogène.epub;Djian,Philippe;Zone érogène;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Djian' dans TITRE;Zone érogène;Djian,Philippe
Morgan,Richard [Takeshi Kovacs-1] Carbone modifié (2002) french.Alex.epub;Morgan,Richard;Carbone modifié;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Morgan' dans TITRE;Carbone modifié;Morgan,Richard
Allais,Alphonse [] Deux et deux font cinq (1895) french.zzz.epub;Allais,Alphonse;Deux et deux font cinq;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Allais' dans TITRE;Deux et deux font cinq;Allais,Alphonse
Patterson,James [Alex Cross-06] Grand méchant loup (2003) french.zzz.epub;Patterson,James;Grand méchant loup;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Patterson' dans TITRE;Grand méchant loup;Patterson,James
Barker,Clive [Livre de sang-3] Confessions d'un linceul.epub;Barker,Clive;Confessions d'un linceul;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Barker' dans TITRE;Confessions d'un linceul;Barker,Clive
Rouaud,Jean [Autobiographie-05] Sur la scène comme au ciel (1999) french.zzz.epub;Rouaud,Jean;Sur la scène comme au ciel;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Rouaud' dans TITRE;Sur la scène comme au ciel;Rouaud,Jean
Verne,Jules [Voyages extraordinaires-38] Deux ans de vacances (1888) french.zzz.epub;Verne,Jules;Deux ans de vacances;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Verne' dans TITRE;Deux ans de vacances;Verne,Jules
Vian,Boris {alias Vernon Sullivan} [] J'irai cracher sur vos tombes (1946) french.zzz.epub;Vian,Boris;J'irai cracher sur vos tombes;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Vian' dans TITRE;J'irai cracher sur vos tombes;Vian,Boris
Gibbins,David [] Atlantis.epub;Gibbins,David;Atlantis;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Gibbins' dans TITRE;Atlantis;Gibbins,David
Archer,Alex [Rogue Angel-18] Sacrifice.epub;Archer,Alex;Sacrifice;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Archer' dans TITRE;Sacrifice;Archer,Alex
Arnaud,Georges-Jean [La compagnie des glaces-19] Liensun (1984) french.Alex.epub;Arnaud,Georges-Jean;Liensun;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Arnaud' dans TITRE;Liensun;Arnaud,Georges-Jean
Connelly,Michael [Harry Bosch-11] Deuil Interdit (2005) french.zzz.epub;Connelly,Michael;Deuil Interdit;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Connelly' dans TITRE;Deuil Interdit;Connelly,Michael
Pratchett,Terry [Les annales du disque-monde-11] LefFaucheur (1991) french.Alex.epub;Pratchett,Terry;LefFaucheur;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Pratchett' dans TITRE;LefFaucheur;Pratchett,Terry
Pratchett,Terry [Les annales du disque-monde-08] Au guet !(1989) french.Alex.epub;Pratchett,Terry;Au guet !;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Pratchett' dans TITRE;Au guet !;Pratchett,Terry
Gavalda,Anna [] Ensemble, c'est tout (.) french.zzz.epub;Gavalda,Anna;Ensemble, c'est tout (.);60;PROBABLE;Nom d'auteur connu 'Gavalda' dans TITRE;Ensemble, c'est tout (.);Gavalda,Anna
Mohicans de Paris - Volume I, Les - Alexandre Dumas.epub;Alexandre Dumas;Volume I, Les;90;PROBABLE;Article défini en fin d'AUTEUR | Mots-clés de titre dans AUTEUR;Volume I, Les;Alexandre Dumas
Guieu,Jimmy [-121-Blade et Baker-41] Conjuration sur Joklun-N'ghar.epub;Guieu,Jimmy;Conjuration sur Joklun-N'ghar;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Guieu' dans TITRE;Conjuration sur Joklun-N'ghar;Guieu,Jimmy
Christie,Agatha [] Christmas Pudding (1951) french.Alex.epub;Christie,Agatha;Christmas Pudding;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Christie' dans TITRE;Christmas Pudding;Christie,Agatha
Maupassant,Guy de [] Mont-Oriol (1887) french.feed.epub;Maupassant,Guy de;Mont-Oriol;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Maupassant' dans TITRE;Mont-Oriol;Maupassant,Guy de
King,Stephen {alias Bachman,Richard} [] Rage (1977) french.zzz.epub;King,Stephen;Rage;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'King' dans TITRE;Rage;King,Stephen
Randa,Peter {Duquesne,André} [] Planète de désolation (1971) french.zzz.epub;Randa,Peter;Planète de désolation;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Randa' dans TITRE;Planète de désolation;Randa,Peter
Brown,Fredric [-24-Ed & Am Hunter-06] Regrets éternels ou Le cher disparu (1959) french.Alex.epub;Brown,Fredric;Regrets éternels ou Le cher disparu;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Brown' dans TITRE;Regrets éternels ou Le cher disparu;Brown,Fredric
Dame de Monsoreau - Tome II, La - Alexandre Dumas.epub;Alexandre Dumas;Tome II, La;90;PROBABLE;Article défini en fin d'AUTEUR | Mots-clés de titre dans AUTEUR;Tome II, La;Alexandre Dumas
Collectif [Société] Voyages d'écrivains - 15 récits (.) french.zzz.epub;Collectif [Société] Voyages d'écrivains;15 récits (.) french.zzz;70;PROBABLE;Auteur n'est pas au format standard | Chiffres dans AUTEUR;15 récits (.) french.zzz;Collectif [Société] Voyages d'écrivains
Flaubert,Gustave [] Madame Bovary (1857) french.zzz.epub;Flaubert,Gustave;Madame Bovary;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Flaubert' dans TITRE;Madame Bovary;Flaubert,Gustave
Modiano,Patrick [] Accident nocturne.epub;Modiano,Patrick;Accident nocturne;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Modiano' dans TITRE;Accident nocturne;Modiano,Patrick
Fallet,René [] Paris au mois d'août.epub;Fallet,René;Paris au mois d'août;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Fallet' dans TITRE;Paris au mois d'août;Fallet,René
Daeninckx,Didier [] Ethique en toc (2000) french.zzz.epub;Daeninckx,Didier;Ethique en toc;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Daeninckx' dans TITRE;Ethique en toc;Daeninckx,Didier
Maladie, De La - Woolf, Virginia.epub;Maladie, De La;Woolf, Virginia;80;PROBABLE;Format 'Nom, Prénom' dans le TITRE;Woolf, Virginia;Maladie, De La
Cook,Glen [Les annales de la compagnie noire-07] Saisons funestes (.) french.zzz.epub;Cook,Glen;Saisons funestes (.);90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Cook' dans TITRE;Saisons funestes (.);Cook,Glen
Harris,Thomas [] Dragon Rouge (1981) french.Alex.epub;Harris,Thomas;Dragon Rouge;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Harris' dans TITRE;Dragon Rouge;Harris,Thomas
Puits, Le - Repila, Iván.epub;Puits, Le;Repila, Iván;80;PROBABLE;Format 'Nom, Prénom' dans le TITRE;Repila, Iván;Puits, Le
Hérault,Paul-Jean [Durée des équipages, 61 missions-2] Gurvan, les premières victoires (1987) Science-fiction .Z.epub;Hérault,Paul-Jean;Gurvan, les premières victoires;60;PROBABLE;Nom d'auteur connu 'Hérault' dans TITRE;Gurvan, les premières victoires;Hérault,Paul-Jean
Teulé,Jean [-03] Balade pour un père oublié (1995) french.zzz.epub;Teulé,Jean;Balade pour un père oublié;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Teulé' dans TITRE;Balade pour un père oublié;Teulé,Jean
Christie,Agatha [Hercule Poirot-14] Meurtre en Mésopotamie (1936) french.Alex.epub;Christie,Agatha;Meurtre en Mésopotamie;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Christie' dans TITRE;Meurtre en Mésopotamie;Christie,Agatha
Cast,P.C. & Cast,Kristin [La maison de la nuit-04] Rebelle (.) Fantastique,Jeunesse .Z.epub;Cast,P.C. & Cast,Kristin;Rebelle (.) Fantastique,Jeunesse .Z;60;PROBABLE;Nom d'auteur connu 'Cast' dans TITRE;Rebelle (.) Fantastique,Jeunesse .Z;Cast,P.C. & Cast,Kristin
VICOMTE DE BRAGELONNE - Tome 3, LE - Alexandre Dumas.epub;Alexandre Dumas;Tome 3, LE;80;PROBABLE;Chiffres dans AUTEUR | Mots-clés de titre dans AUTEUR;Tome 3, LE;Alexandre Dumas
Dick,Philip K. [] Dr Bloodmoney (1965) french.Alex.epub;Dick,Philip K.;Dr Bloodmoney;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Dick' dans TITRE;Dr Bloodmoney;Dick,Philip K.
Levy,Marc [] Vous revoir (2005) french.Alex.epub;Levy,Marc;Vous revoir;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Levy' dans TITRE;Vous revoir;Levy,Marc
Guieu,Jimmy [-135-Les chevaliers de lumière-42] Novak contre Novak.epub;Guieu,Jimmy;Novak contre Novak;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Guieu' dans TITRE;Novak contre Novak;Guieu,Jimmy
Moorcock,Michael [Le cycle d'Elric-08] Stormbringer - 4 livres (1977) Fantasy .A.epub;Moorcock,Michael;Stormbringer - 4 livres;70;PROBABLE;Auteur n'est pas au format standard | Chiffres dans AUTEUR;Stormbringer - 4 livres;Moorcock,Michael
